#YY/MM/DD,HR:MN:SC,aveconc,concent,rawconc,cnt_sec,condtmp,satttmp,satbtmp,optctmp,inlttmp,smpflow,satflow,pressur,condpwr,sattpwr,satbpwr,optcpwr,satfpwr,fillcnt,err_num
19/11/22,15:24:49,10614.3,10458,10142,62091,19.9,45,45.1,30.2,23.1,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:50,10610,10699,10369,63596,19.9,45,45.1,30.1,23.1,367,369,970,245,30,0,0,51,0,0
19/11/22,15:24:51,10586.9,10436,10121,62136,19.9,45,45,30.1,23.1,368,369,970,245,30,25,0,51,0,0
19/11/22,15:24:52,10546.2,10509,10190,62488,19.9,45,45,30.2,23.1,367,369,970,245,30,25,0,51,0,0
19/11/22,15:24:53,10517.1,10309,10002,61364,19.8,45,45,30.1,23.1,368,369,970,244,0,0,0,51,0,0
19/11/22,15:24:54,10508.7,10523,10204,62584,19.8,45,45,30.1,23.1,367,369,970,244,0,0,0,51,0,0
19/11/22,15:24:55,10488.6,10633,10307,63155,19.8,44.9,45,30.1,23.1,367,369,970,244,30,0,0,51,0,0
19/11/22,15:24:56,10499.5,10611,10286,63045,19.8,44.9,45,30.1,23.1,367,368,970,244,30,0,0,51,0,0
19/11/22,15:24:57,10500.9,10348,10039,61593,19.8,44.9,45,30.1,23.1,368,368,970,244,30,0,0,51,0,0
19/11/22,15:24:58,10491,10371,10060,61698,19.9,44.9,45,30,23.1,367,369,970,244,61,25,27,51,0,0
19/11/22,15:24:59,10483.9,10390,10078,61774,19.9,44.9,44.9,30,23.1,367,369,970,244,61,50,27,51,0,0
19/11/22,15:25:00,10492.1,10848,10508,64364,19.9,44.9,44.9,30,23.1,367,369,970,244,61,50,27,51,0,0
19/11/22,15:25:01,10608.7,11562,11177,68508,19.9,44.9,44.9,30,23,368,368,970,244,61,50,27,51,0,0
19/11/22,15:25:02,10801.3,11323,10954,67240,19.8,44.9,44.9,30,23,368,368,969,243,30,25,0,51,0,0
19/11/22,15:25:03,10962.7,11010,10660,65389,19.8,44.9,44.9,29.9,23,367,369,970,243,30,25,27,51,0,0
19/11/22,15:25:04,11108.9,11213,10851,66565,19.8,44.9,44.9,29.9,22.9,367,369,970,243,30,25,27,51,0,0
19/11/22,15:25:05,11227.9,11215,10853,66530,19.8,44.9,44.9,29.9,22.9,367,369,970,243,30,25,27,51,0,0
19/11/22,15:25:06,11246.6,11382,11009,67486,19.9,44.9,44.9,29.9,22.9,367,369,969,243,61,50,54,51,0,0
19/11/22,15:25:07,11209,11127,10769,65997,19.9,44.9,44.9,29.9,22.9,367,369,970,243,61,50,54,51,0,0
19/11/22,15:25:08,11213.1,11247,10881,66673,19.9,44.9,44.9,29.9,23,367,369,970,243,61,50,54,51,0,0
19/11/22,15:25:09,11199.5,10840,10502,64316,19.9,44.9,44.9,29.9,23,367,368,970,243,61,50,54,51,0,0
19/11/22,15:25:10,11137.5,10968,10620,65009,19.9,44.9,44.9,29.9,23,367,368,970,243,61,50,54,51,0,0
19/11/22,15:25:11,11065.6,10910,10566,64712,19.9,45,44.9,29.9,23,367,369,970,243,30,50,54,51,0,0
19/11/22,15:25:12,10987.1,10814,10477,64078,19.9,45,44.9,29.9,23.1,367,369,970,243,30,50,54,51,0,0
19/11/22,15:25:13,10910.8,10797,10460,64031,19.9,45,45,29.9,23.1,367,369,970,243,30,25,54,51,0,0
19/11/22,15:25:14,10849.8,10680,10351,63402,19.9,45,45,29.9,23.1,367,369,970,243,30,25,54,51,0,0
19/11/22,15:25:15,10820.8,10759,10425,63887,20,44.9,45,29.9,23.1,367,369,970,243,130,50,127,51,0,0
19/11/22,15:25:16,10766.6,10668,10339,63360,20,44.9,45,29.9,23.2,367,368,970,243,130,50,127,51,0,0
19/11/22,15:25:17,10732.8,10693,10362,63367,20,45,45,30,23.2,366,368,970,243,62,50,56,51,0,0
19/11/22,15:25:18,10695.1,10617,10292,62921,20,45.1,45,30,23.2,367,368,970,243,31,50,56,51,0,0
19/11/22,15:25:19,10689.4,10710,10379,63448,20,45.1,45,30,23.2,366,369,970,243,31,50,56,51,0,0
19/11/22,15:25:20,10632,10472,10155,62038,20,45.1,45,30.1,23.2,366,369,970,243,31,50,28,51,0,0
19/11/22,15:25:21,10533.8,10177,9877,60350,20,45.1,45.1,30.1,23.3,366,369,970,243,31,25,28,51,0,0
19/11/22,15:25:22,10468.4,10366,10056,61433,20,45.1,45.1,30.1,23.3,366,369,969,243,31,25,28,51,0,0
19/11/22,15:25:23,10445.6,10503,10185,62252,20,45.1,45.1,30.2,23.3,366,369,970,243,31,25,0,51,0,0
19/11/22,15:25:24,10391.6,10440,10126,61936,20,45.1,45.1,30.2,23.3,367,369,970,243,31,25,0,51,0,0
19/11/22,15:25:25,10377,10399,10086,61699,20,45.1,45.1,30.2,23.4,367,369,970,243,31,25,0,51,0,0
19/11/22,15:25:26,10413,10357,10047,61511,20.1,45.1,45.1,30.2,23.4,367,369,970,243,62,50,28,51,0,0
19/11/22,15:25:27,10433.6,10469,10153,62170,20,45.1,45.1,30.2,23.4,367,369,970,243,31,25,0,51,0,0
19/11/22,15:25:28,10409.4,10382,10071,61629,20.1,45.1,45.1,30.3,23.4,367,369,970,243,62,50,0,51,0,0
19/11/22,15:25:29,10396.8,10377,10067,61603,20.1,45.1,45.1,30.3,23.4,367,370,970,243,62,50,0,51,0,0
19/11/22,15:25:30,10390,10365,10055,61528,20.1,45.2,45.1,30.3,23.5,366,369,970,243,31,50,0,51,0,0
19/11/22,15:25:31,10397.4,10394,10083,61608,20.1,45.2,45.1,30.3,23.5,366,369,970,243,31,50,0,51,0,0
19/11/22,15:25:32,10442.6,10695,10365,63305,20.1,45.2,45.1,30.3,23.5,366,369,970,243,31,50,0,51,0,0
19/11/22,15:25:33,10508,10709,10377,63366,20.1,45.2,45.2,30.3,23.5,366,369,969,243,31,25,0,51,0,0
19/11/22,15:25:34,10577.2,10723,10390,63416,20.1,45.2,45.2,30.3,23.4,366,369,969,243,31,25,0,51,0,0
19/11/22,15:25:35,10661.8,10788,10453,63860,20.1,45.1,45.2,30.3,23.4,366,370,969,243,62,25,0,51,0,0
19/11/22,15:25:36,10727.8,10724,10392,63521,20.1,45.1,45.2,30.2,23.4,366,370,970,243,62,25,28,51,0,0
19/11/22,15:25:37,10737.4,10743,10411,63602,20.1,45.2,45.2,30.3,23.4,366,370,970,243,31,25,0,51,0,0
19/11/22,15:25:38,10740.2,10723,10391,63427,20.1,45.2,45.2,30.3,23.4,366,370,970,243,31,25,0,51,0,0
19/11/22,15:25:39,10717.4,10609,10284,62797,20.1,45.2,45.2,30.3,23.4,366,370,970,243,31,25,0,51,0,0
19/11/22,15:25:40,10656.8,10485,10168,62178,20.1,45.2,45.2,30.3,23.5,367,369,970,243,31,25,0,51,0,0
19/11/22,15:25:41,10645.4,10667,10339,63257,20.1,45.2,45.2,30.3,23.5,367,369,970,243,31,25,0,51,0,0
19/11/22,15:25:42,10615.8,10595,10271,62841,20.1,45.2,45.2,30.2,23.5,366,369,970,243,31,25,28,51,0,0
19/11/22,15:25:43,10628.6,10787,10452,63908,20.1,45.2,45.2,30.2,23.5,366,369,970,243,31,25,28,51,0,0
19/11/22,15:25:44,10662.8,10780,10445,63862,20.1,45.1,45.2,30.2,23.5,366,369,970,243,62,25,28,51,0,0
19/11/22,15:25:45,10709,10716,10385,63496,20.1,45.1,45.2,30.2,23.5,366,369,970,243,62,25,28,51,0,0
19/11/22,15:25:46,10707.2,10658,10331,63165,20.1,45.2,45.2,30.2,23.5,367,369,970,243,31,25,28,51,0,0
19/11/22,15:25:47,10714,10629,10302,63063,20.2,45.2,45.2,30.2,23.5,367,369,970,244,62,50,56,51,0,0
19/11/22,15:25:48,10695,10692,10362,63416,20.2,45.2,45.2,30.1,23.5,366,369,970,244,62,50,128,51,0,0
19/11/22,15:25:49,10678.2,10696,10366,63379,20.2,45.2,45.2,30.2,23.5,366,370,970,244,62,50,56,51,0,0
19/11/22,15:25:50,10664,10645,10318,63033,20.2,45.2,45.2,30.2,23.5,366,370,970,244,62,50,56,51,0,0
19/11/22,15:25:51,10634.2,10509,10190,62235,20.1,45.2,45.2,30.2,23.5,366,370,970,244,31,25,28,51,0,0
19/11/22,15:25:52,10619.8,10557,10235,62509,20.1,45.2,45.2,30.2,23.5,366,370,970,244,31,25,28,51,0,0
19/11/22,15:25:53,10580.6,10496,10178,62200,20.1,45.2,45.2,30.2,23.5,366,369,970,245,31,25,28,51,0,0
19/11/22,15:25:54,10563,10608,10284,62877,20.1,45.2,45.2,30.2,23.5,366,369,970,245,31,25,28,51,0,0
19/11/22,15:25:56,10559.8,10629,10304,62959,20.1,45.2,45.2,30.2,23.5,366,369,970,245,31,25,28,51,0,0
19/11/22,15:25:57,10562.8,10524,10203,62334,20.1,45.2,45.2,30.2,23.5,366,370,970,245,31,25,28,51,0,0
19/11/22,15:25:58,10585.6,10671,10342,63098,20.1,45.2,45.3,30.2,23.5,366,370,970,245,31,0,28,51,0,0
19/11/22,15:25:59,10612.4,10630,10304,62898,20.1,45.2,45.3,30.2,23.5,366,370,970,245,31,0,28,51,0,0
19/11/22,15:26:00,10611.4,10603,10279,62764,20.1,45.2,45.3,30.2,23.5,366,369,970,245,31,0,28,51,0,0
19/11/22,15:26:01,10598.6,10565,10243,62569,20.1,45.2,45.2,30.2,23.5,366,369,970,245,31,25,28,51,0,0
19/11/22,15:26:02,10625.8,10660,10332,63141,20.1,45.2,45.2,30.2,23.5,366,369,970,245,31,25,28,51,0,0
19/11/22,15:26:03,10596.8,10526,10206,62383,20,45.2,45.2,30.2,23.5,366,369,970,245,0,0,0,51,0,0
19/11/22,15:26:04,10590,10596,10272,62752,20,45.1,45.2,30.2,23.5,366,369,970,245,31,0,0,51,0,0
19/11/22,15:26:05,10628.8,10797,10461,63908,20,45.1,45.2,30.2,23.5,366,369,970,245,31,0,0,51,0,0
19/11/22,15:26:06,10617,10506,10188,62261,20,45.1,45.2,30.3,23.5,366,369,970,245,31,0,0,51,0,0
19/11/22,15:26:07,10579,10470,10153,62067,20,45.1,45.2,30.2,23.5,366,369,970,245,31,0,0,51,0,0
19/11/22,15:26:08,10596.2,10612,10288,62881,20,45.1,45.2,30.2,23.5,366,369,970,245,31,0,0,51,0,0
19/11/22,15:26:09,10598.2,10602,10278,62936,20,45.1,45.2,30.2,23.5,367,369,970,245,31,0,0,51,0,0
19/11/22,15:26:10,10551.8,10528,10208,62477,20,45.1,45.2,30.2,23.5,367,369,970,245,31,0,0,51,0,0
19/11/22,15:26:11,10555.5,10521,10201,62443,20,45.1,45.2,30.2,23.5,367,369,970,245,31,0,0,51,0,0
19/11/22,15:26:12,10574.8,10612,10288,62882,20,45.1,45.2,30.2,23.5,366,370,970,245,31,0,0,51,0,0
19/11/22,15:26:13,10571.1,10575,10251,62710,20,45.1,45.1,30.2,23.5,367,370,970,245,31,25,0,51,0,0
19/11/22,15:26:14,10564.4,10570,10247,62684,20,45,45.1,30.2,23.5,367,370,970,245,62,25,0,51,0,0
19/11/22,15:26:15,10576.9,10685,10355,63385,20,45,45.1,30.2,23.5,367,370,970,245,62,25,0,51,0,0
19/11/22,15:26:16,10611.9,10714,10383,63591,20,45.1,45.1,30.2,23.5,367,369,970,245,31,25,0,51,0,0
19/11/22,15:26:17,10636.4,10664,10337,63295,20,45.1,45.1,30.2,23.5,367,370,970,245,31,25,0,51,0,0
19/11/22,15:26:18,10647.3,10632,10306,63114,20,45.1,45.1,30.2,23.5,367,370,970,245,31,25,0,51,0,0
19/11/22,15:26:19,10644.5,10485,10168,62271,20,45.1,45.1,30.2,23.5,367,370,970,245,31,25,0,51,0,0
19/11/22,15:26:20,10631.7,10642,10315,63129,20,45.1,45.1,30.2,23.5,367,370,970,245,31,25,0,51,0,0
19/11/22,15:26:21,10613.1,10571,10248,62720,19.9,45.1,45.1,30.1,23.5,367,370,970,245,0,0,0,51,0,0
19/11/22,15:26:22,10588,10556,10234,62719,19.9,45,45.1,30.1,23.5,367,370,970,245,31,0,0,51,0,0
19/11/22,15:26:23,10578.5,10645,10318,63161,19.9,45,45.1,30.1,23.5,367,371,970,245,31,0,0,51,0,0
19/11/22,15:26:24,10602.9,10716,10385,63539,19.9,45,45.1,30.1,23.5,367,371,970,245,31,0,0,51,0,0
19/11/22,15:26:25,10636.5,10747,10413,63763,19.9,45,45.1,30.1,23.4,367,371,970,245,31,0,0,51,0,0
19/11/22,15:26:26,10660.8,10709,10379,63562,19.9,45,45.1,30,23.4,367,371,970,245,31,0,28,51,0,0
19/11/22,15:26:27,10683.1,10641,10315,63265,19.9,45,45,30,23.3,368,371,970,245,31,25,28,51,0,0
19/11/22,15:26:28,10679,10519,10200,62571,19.9,45,45,30,23.3,367,371,970,245,31,25,28,51,0,0
19/11/22,15:26:29,10663.6,10688,10358,63438,19.9,45,45,30,23.2,367,371,970,245,31,25,28,51,0,0
19/11/22,15:26:30,10650.6,10645,10319,63226,19.9,44.9,45,30,23.2,367,371,970,245,62,25,28,51,0,0
19/11/22,15:26:31,10638.8,10693,10364,63522,19.9,44.9,45,30,23.2,367,371,970,245,62,25,28,51,0,0
19/11/22,15:26:32,10639.8,10667,10340,63303,19.9,45,45,29.9,23.1,367,371,970,245,31,25,56,51,0,0
19/11/22,15:26:33,10659.8,10693,10363,63506,19.9,45,45,30,23.1,367,371,970,245,31,25,28,51,0,0
19/11/22,15:26:34,10660.9,10525,10206,62545,19.9,45,45,30,23.1,367,371,970,245,31,25,28,51,0,0
19/11/22,15:26:35,10645.3,10652,10324,63319,19.9,45,45,30,23.1,367,371,970,244,31,25,28,51,0,0
19/11/22,15:26:36,10645.4,10687,10358,63517,19.8,45,45,30,23,367,371,970,243,0,0,0,51,0,0
19/11/22,15:26:37,10641.9,10638,10311,63243,19.8,45,45,29.9,23,367,371,970,243,0,0,28,51,0,0
19/11/22,15:26:38,10619.8,10501,10183,62506,19.8,44.9,45,30,23,368,371,970,243,31,0,0,51,0,0
19/11/22,15:26:39,10617.9,10698,10369,63615,19.9,44.9,45,30,23,367,371,970,243,62,25,28,51,0,0
19/11/22,15:26:40,10633.8,10638,10311,63171,19.9,44.9,45,30,23,367,371,970,243,62,25,28,51,0,0
19/11/22,15:26:41,10617.6,10539,10219,62585,19.9,44.9,45,30,23,367,371,970,243,62,25,28,51,0,0
19/11/22,15:26:42,10599.3,10603,10279,62954,19.9,44.9,45,30,23,367,371,970,243,62,25,28,51,0,0
19/11/22,15:26:43,10614.6,10689,10359,63474,19.9,45,45,30,23,367,371,970,243,31,25,28,51,0,0
19/11/22,15:26:44,10629.4,10658,10331,63293,19.9,45,45,30,23,367,371,970,243,31,25,28,51,0,0
19/11/22,15:26:45,10624.8,10632,10306,63116,19.9,45,45,30,23,367,371,970,243,31,25,28,51,0,0
19/11/22,15:26:46,10645.5,10752,10418,63847,19.9,45,44.9,30,23,367,371,970,243,31,50,28,51,0,0
19/11/22,15:26:47,10685.3,10788,10452,64065,20,45,44.9,30,23,367,371,970,243,62,125,56,51,0,0
19/11/22,15:26:48,10725.4,10905,10562,64694,20,45,44.9,30,23,367,371,970,243,62,125,56,51,0,0
19/11/22,15:26:49,10748.2,10670,10342,63244,20,45,44.9,30,23,366,371,970,243,62,125,56,51,0,0
19/11/22,15:26:50,10763.9,10777,10442,63834,20,45,45,30,23,366,371,970,243,62,52,56,51,0,0
19/11/22,15:26:51,10737.3,10341,10032,61347,20,45,45,30,23.1,366,371,970,243,62,52,56,51,0,0
19/11/22,15:26:52,10654.9,10375,10064,61517,20,45,45,30,23.2,366,371,970,243,62,52,56,51,0,0
19/11/22,15:26:53,10550.2,10271,9967,60891,20,45,45,30,23.2,366,370,970,243,62,52,56,51,0,0
19/11/22,15:26:54,10459.6,10398,10087,61592,20,45.1,45.1,30,23.3,366,370,970,243,31,26,56,51,0,0
19/11/22,15:26:55,10393.7,10390,10079,61543,20,45.1,45.1,30.1,23.3,366,370,970,243,31,26,28,51,0,0
19/11/22,15:26:56,10379.3,10584,10260,62745,20,45.1,45.1,30.1,23.3,366,370,970,243,31,26,28,51,0,0
19/11/22,15:26:57,10409.4,10433,10118,61756,20.1,45.1,45.1,30.1,23.4,366,370,970,243,62,52,56,51,0,0
19/11/22,15:26:58,10375.5,9874,9593,58537,20.1,45.1,45.1,30.1,23.4,365,371,970,243,62,52,56,51,0,0
19/11/22,15:26:59,10327.5,10315,10007,61028,20.1,45.1,45.1,30.1,23.5,366,370,970,243,62,52,56,51,0,0
19/11/22,15:27:00,10315.1,10349,10040,61259,20.1,45.1,45.1,30.1,23.5,366,370,970,243,62,52,56,51,0,0
19/11/22,15:27:01,10269.7,10171,9872,60192,20.1,45.1,45.2,30.1,23.5,365,370,970,243,62,26,56,51,0,0
19/11/22,15:27:02,10206.5,10214,9912,60478,20.1,45.2,45.2,30.2,23.5,366,370,970,243,31,26,28,51,0,0
19/11/22,15:27:03,10233.5,10363,10053,61354,20.1,45.2,45.2,30.2,23.5,365,370,970,243,31,26,28,51,0,0
19/11/22,15:27:04,10295.5,10446,10131,61783,20.1,45.2,45.2,30.2,23.5,365,370,970,243,31,26,28,51,0,0
19/11/22,15:27:05,10308.7,10350,10041,61253,20.1,45.2,45.2,30.2,23.5,366,370,970,243,31,26,28,51,0,0
19/11/22,15:27:06,10311.8,10201,9900,60393,20.1,45.2,45.2,30.2,23.5,366,370,970,243,31,26,28,51,0,0
19/11/22,15:27:07,10308.3,10149,9851,60104,20.1,45.1,45.2,30.2,23.5,366,370,970,243,62,26,28,51,0,0
19/11/22,15:27:08,10305.3,10398,10086,61499,20.1,45.1,45.2,30.3,23.6,365,370,970,243,62,26,0,51,0,0
19/11/22,15:27:09,10309.5,10453,10137,61788,20.1,45.2,45.2,30.3,23.6,365,371,970,243,31,26,0,51,0,0
19/11/22,15:27:10,10310.2,10350,10041,61205,20.1,45.2,45.2,30.3,23.6,365,370,970,243,31,26,0,51,0,0
19/11/22,15:27:11,10323.9,10338,10029,61151,20.1,45.2,45.2,30.3,23.6,366,371,970,243,31,26,0,51,0,0
19/11/22,15:27:12,10331,10083,9789,59776,20.2,45.2,45.2,30.3,23.6,366,371,970,244,62,52,28,51,0,0
19/11/22,15:27:13,10286,10014,9724,59428,20.2,45.2,45.2,30.3,23.6,366,370,970,244,62,52,28,51,0,0
19/11/22,15:27:14,10221.4,10191,9891,60446,20.2,45.2,45.2,30.3,23.6,366,370,970,244,62,52,28,51,0,0
19/11/22,15:27:15,10183.4,10232,9929,60660,20.2,45.2,45.2,30.3,23.6,366,371,970,244,62,52,28,51,0,0
19/11/22,15:27:16,10193.7,10559,10238,62493,20.2,45.2,45.2,30.3,23.6,366,371,970,244,62,52,28,51,0,0
19/11/22,15:27:17,10250.9,10434,10119,61731,20.2,45.3,45.2,30.3,23.6,365,371,970,244,31,52,28,51,0,0
19/11/22,15:27:18,10328,10434,10119,61700,20.2,45.3,45.3,30.3,23.6,365,371,970,244,31,26,28,51,0,0
19/11/22,15:27:19,10400.7,10498,10180,62112,20.2,45.3,45.3,30.3,23.6,366,371,970,244,31,26,28,51,0,0
19/11/22,15:27:20,10452.7,10445,10130,61866,20.1,45.3,45.3,30.3,23.6,366,371,970,244,0,0,0,51,0,0
19/11/22,15:27:21,10444.7,10266,9962,60842,20.1,45.3,45.3,30.3,23.6,366,371,970,244,0,0,0,51,0,0
19/11/22,15:27:22,10386.7,10147,9850,60197,20.1,45.2,45.3,30.3,23.6,367,371,970,244,31,0,0,51,0,0
19/11/22,15:27:23,10285.3,9927,9642,58982,20.1,45.2,45.3,30.3,23.7,366,371,970,244,31,0,0,51,0,0
19/11/22,15:27:24,10102.9,9554,9290,56829,20.2,45.2,45.3,30.4,23.7,367,371,970,245,62,26,0,51,0,0
19/11/22,15:27:25,9856,9237,8989,54998,20.2,45.2,45.3,30.3,23.8,366,370,970,245,62,26,28,51,0,0
19/11/22,15:27:26,9715.1,9651,9381,57310,20.2,45.2,45.3,30.4,23.8,366,371,970,245,62,26,0,51,0,0
19/11/22,15:27:27,9632,9791,9514,58056,20.1,45.2,45.3,30.3,23.9,366,371,970,245,31,0,0,51,0,0
19/11/22,15:27:28,9660.6,10070,9776,59658,20.1,45.2,45.3,30.4,23.9,366,371,970,245,31,0,0,51,0,0
19/11/22,15:27:29,9751.8,10010,9720,59342,20.1,45.2,45.3,30.3,23.9,366,371,970,245,31,0,0,51,0,0
19/11/22,15:27:30,9791.8,9437,9179,56012,20.1,45.2,45.3,30.3,23.9,366,370,970,245,31,0,0,51,0,0
19/11/22,15:27:31,9890.4,10144,9847,60176,20.1,45.2,45.3,30.3,23.9,366,370,970,245,31,0,0,51,0,0
19/11/22,15:27:32,9995.8,10318,10010,61117,20.1,45.2,45.2,30.3,24,366,370,970,245,31,26,0,51,0,0
19/11/22,15:27:33,9998.8,10085,9791,59819,20.1,45.2,45.2,30.3,24,366,371,970,245,31,26,0,51,0,0
19/11/22,15:27:34,9981.2,9922,9638,58872,20.1,45.2,45.2,30.3,24,366,371,970,245,31,26,0,51,0,0
19/11/22,15:27:35,10119.6,10129,9832,60057,20.1,45.2,45.2,30.3,24,366,371,970,245,31,26,0,51,0,0
19/11/22,15:27:36,10087.4,9983,9696,59253,20.1,45.2,45.2,30.3,24,366,371,970,245,31,26,0,51,0,0
19/11/22,15:27:37,10027.2,10017,9727,59444,20.1,45.2,45.2,30.3,24,366,371,970,245,31,26,0,51,0,0
19/11/22,15:27:38,9943.2,9665,9394,57382,20.1,45.2,45.2,30.2,24,366,371,970,245,31,26,28,51,0,0
19/11/22,15:27:39,9964.6,10029,9739,59528,20.1,45.2,45.2,30.2,24,366,371,970,245,31,26,28,51,0,0
19/11/22,15:27:40,9982.8,10220,9919,60618,20.1,45.1,45.2,30.2,24,366,371,970,245,62,26,28,51,0,0
19/11/22,15:27:41,10041.4,10276,9971,60907,20.1,45.1,45.2,30.2,24,366,370,970,245,62,26,28,51,0,0
19/11/22,15:27:42,10103.8,10329,10021,61242,20.1,45.2,45.2,30.2,24.1,366,370,970,245,31,26,28,51,0,0
19/11/22,15:27:43,10225.4,10273,9969,60943,20.1,45.2,45.2,30.2,24.1,366,371,970,245,31,26,28,51,0,0
19/11/22,15:27:44,10223.8,10021,9731,59420,20.1,45.2,45.2,30.2,24.1,366,370,970,245,31,26,28,51,0,0
19/11/22,15:27:45,10191.4,10058,9765,59647,20.1,45.2,45.2,30.2,24.1,366,370,970,245,31,26,28,51,0,0
19/11/22,15:27:46,10130.6,9972,9685,59166,20.1,45.2,45.2,30.2,24.1,366,370,970,245,31,26,28,51,0,0
19/11/22,15:27:47,10142,10386,10075,61509,20.1,45.2,45.2,30.2,24.1,366,370,970,245,31,26,28,51,0,0
19/11/22,15:27:48,10141.8,10272,9967,60883,20.1,45.1,45.2,30.1,24.1,366,370,970,245,62,26,56,51,0,0
19/11/22,15:27:50,10196,10292,9985,60972,20.1,45.1,45.2,30.1,24.1,366,370,970,245,62,26,56,51,0,0
19/11/22,15:27:51,10136,9758,9483,57878,20.1,45.2,45.2,30.2,24.1,365,371,970,245,31,26,28,51,0,0
19/11/22,15:27:52,10117.8,9881,9599,58526,20.1,45.2,45.2,30.1,24.1,366,371,970,245,31,26,56,51,0,0
19/11/22,15:27:53,10017.6,9885,9603,58582,20.1,45.2,45.2,30.2,24.1,365,371,970,245,31,26,28,51,0,0
19/11/22,15:27:54,10050.2,10435,10120,61706,20.1,45.2,45.2,30.2,24.1,365,371,970,245,31,26,28,51,0,0
19/11/22,15:27:55,10037.6,10229,9927,60547,20.1,45.2,45.2,30.2,24.1,366,371,970,245,31,26,28,51,0,0
19/11/22,15:27:56,10117.6,10158,9860,60148,20.1,45.2,45.2,30.2,24.2,366,371,970,245,31,26,28,51,0,0
19/11/22,15:27:57,10179.4,10190,9890,60361,20.1,45.2,45.2,30.2,24.2,366,370,970,245,31,26,28,51,0,0
19/11/22,15:27:58,10238,10178,9878,60347,20.1,45.2,45.2,30.2,24.2,366,371,970,245,31,26,28,51,0,0
19/11/22,15:27:59,10131.4,9902,9618,58810,20.1,45.2,45.2,30.2,24.2,366,371,970,245,31,26,28,51,0,0
19/11/22,15:28:00,10115.2,10148,9851,60253,20.1,45.1,45.2,30.3,24.2,366,371,970,245,62,26,0,51,0,0
19/11/22,15:28:01,10167.2,10418,10104,61748,20.1,45.2,45.2,30.2,24.2,366,372,970,245,31,26,28,51,0,0
19/11/22,15:28:02,10238.6,10547,10225,62408,20.1,45.2,45.2,30.3,24.1,366,371,970,245,31,26,0,51,0,0
19/11/22,15:28:03,10319.2,10581,10258,62641,20.1,45.2,45.2,30.3,24.1,366,371,970,245,31,26,0,51,0,0
19/11/22,15:28:04,10460.4,10608,10283,62812,20.1,45.2,45.2,30.3,24.1,367,371,970,245,31,26,0,51,0,0
19/11/22,15:28:05,10555.2,10622,10295,62980,20.1,45.1,45.2,30.3,24.1,366,371,970,245,62,26,0,51,0,0
19/11/22,15:28:06,10573,10465,10149,62052,20.1,45.1,45.2,30.3,24.1,366,370,970,245,62,26,0,51,0,0
19/11/22,15:28:07,10556.6,10465,10149,62052,20.1,45.2,45.2,30.3,24.1,366,371,970,245,31,26,0,51,0,0
19/11/22,15:28:08,10503.8,10317,10010,61196,20.1,45.2,45.2,30.3,24.1,366,371,970,245,31,26,0,51,0,0
19/11/22,15:28:09,10440.2,10290,9984,60994,20.1,45.2,45.2,30.3,24.1,366,371,970,245,31,26,0,51,0,0
19/11/22,15:28:10,10378.2,10336,10028,61233,20.1,45.2,45.2,30.3,24.1,366,371,970,245,31,26,0,51,0,0
19/11/22,15:28:11,10334.7,10243,9939,60721,20.1,45.2,45.2,30.3,24.1,366,371,970,245,31,26,0,51,0,0
